domain,problem,problem_size,compiled,planner,run,n_steps,time,bytes,n_eval,n_expand,n_landmarks,correct_goal
Grid,prob01,38,false,GoalCount,1,-1,-1.0,172101787744,980,483,73,false
Grid,prob01,38,false,HAdd,1,17,42.8864962,41431658496,311,115,73,true
Grid,prob01,38,false,HAdd,2,17,42.8590276,41431658496,311,115,73,true
Grid,prob01,38,false,HAdd,3,17,42.4202316,41431658496,311,115,73,true
Grid,prob01,38,false,LM_Count,1,-1,-1.0,170419517056,1286,477,73,false
Grid,prob01,38,false,LM_Local-HAdd,1,-1,-1.0,163579942688,966,259,18,false
Grid,prob01,38,false,LM_Local_Smart-HAdd,1,-1,-1.0,162413216176,1230,454,19,false
Grid,prob01,38,true,GoalCount,1,-1,-1.0,68164047826,575,287,74,false
Grid,prob01,38,true,HAdd,1,14,47.8303553,17828908887,175,73,74,true
Grid,prob01,38,true,HAdd,2,14,44.9833697,17796769272,175,73,74,true
Grid,prob01,38,true,HAdd,3,14,45.1572001,17796769272,175,73,74,true
Grid,prob01,38,true,HAdd,4,14,45.2740934,17796769272,175,73,74,true
Grid,prob01,38,true,LM_Count,1,-1,-1.0,67237966249,705,285,74,false
Grid,prob01,38,true,LM_Local-HAdd,1,-1,-1.0,71470926547,659,112,18,false
Grid,prob01,38,true,LM_Local_Smart-HAdd,1,-1,-1.0,68628659624,754,287,18,true
Grid,prob02,50,false,GoalCount,1,-1,-1.0,167611170848,447,209,67,false
Grid,prob02,50,false,HAdd,1,-1,-1.0,171858328528,681,213,67,false
Grid,prob02,50,false,LM_Count,1,-1,-1.0,172708602376,597,215,67,false
Grid,prob02,50,false,LM_Local-HAdd,1,-1,-1.0,170278963584,681,211,12,false
Grid,prob02,50,false,LM_Local_Smart-HAdd,1,-1,-1.0,177601249136,695,220,14,false
Grid,prob02,50,true,GoalCount,1,-1,-1.0,53818086638,166,76,68,false
Grid,prob02,50,true,HAdd,1,-1,-1.0,55414245431,257,77,68,false
Grid,prob02,50,true,LM_Count,1,-1,-1.0,54402164849,210,77,68,false
Grid,prob02,50,true,LM_Local-HAdd,1,-1,-1.0,56083133139,123,37,13,false
Grid,prob02,50,true,LM_Local_Smart-HAdd,1,-1,-1.0,56202518416,260,78,13,false
Grid,prob03,64,false,GoalCount,1,-1,-1.0,167702601168,287,104,98,false
Grid,prob03,64,false,HAdd,1,-1,-1.0,177635332128,333,109,98,false
Grid,prob03,64,false,LM_Count,1,-1,-1.0,167839533208,231,104,98,false
Grid,prob03,64,false,LM_Local-HAdd,1,-1,-1.0,174443707632,327,107,19,false
Grid,prob03,64,false,LM_Local_Smart-HAdd,1,-1,-1.0,166614102800,311,102,20,false
Grid,prob03,64,true,GoalCount,1,-1,-1.0,45563963290,59,24,99,false
Grid,prob03,64,true,HAdd,1,-1,-1.0,47660215191,40,24,99,false
Grid,prob03,64,true,LM_Count,1,-1,-1.0,45624936449,36,24,99,false
Grid,prob03,64,true,LM_Local-HAdd,1,-1,-1.0,47801224499,1,0,20,false
Grid,prob03,64,true,LM_Local_Smart-HAdd,1,-1,-1.0,47889681344,40,24,20,false
Grid,prob04,80,false,GoalCount,1,-1,-1.0,172559602912,108,58,103,false
Grid,prob04,80,false,HAdd,1,-1,-1.0,178859428752,149,59,103,false
Grid,prob04,80,false,LM_Count,1,-1,-1.0,166683637016,89,56,103,false
Grid,prob04,80,false,LM_Local-HAdd,1,-1,-1.0,164029952352,137,54,23,false
Grid,prob04,80,false,LM_Local_Smart-HAdd,1,-1,-1.0,161526740368,133,53,21,false
Grid,prob04,80,true,GoalCount,1,-1,-1.0,41718848966,18,9,104,false
Grid,prob04,80,true,HAdd,1,-1,-1.0,45387605395,19,9,104,false
Grid,prob04,80,true,LM_Count,1,-1,-1.0,41675450153,19,9,104,false
Grid,prob04,80,true,LM_Local-HAdd,1,-1,-1.0,40790824083,17,8,21,false
Grid,prob04,80,true,LM_Local_Smart-HAdd,1,-1,-1.0,46003233456,19,9,24,false
Grid,prob05,98,false,GoalCount,1,-1,-1.0,164317781680,52,32,176,false
Grid,prob05,98,false,HAdd,1,-1,-1.0,159660841840,54,30,176,false
Grid,prob05,98,false,LM_Count,1,-1,-1.0,169505450408,49,33,176,false
Grid,prob05,98,false,LM_Local-HAdd,1,-1,-1.0,144329722320,47,27,35,false
Grid,prob05,98,false,LM_Local_Smart-HAdd,1,-1,-1.0,155980988944,52,29,35,false
Grid,prob05,98,true,GoalCount,1,-1,-1.0,31274475077,8,3,177,false
Grid,prob05,98,true,HAdd,1,-1,-1.0,47986437991,10,4,177,false
Grid,prob05,98,true,LM_Count,1,-1,-1.0,31230484121,9,3,177,false
Grid,prob05,98,true,LM_Local-HAdd,1,-1,-1.0,48050629955,10,4,34,false
Grid,prob05,98,true,LM_Local_Smart-HAdd,1,-1,-1.0,49639569936,10,4,37,false
